file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
../adapter-removed/CM3.trimmed_2.fastq	FASTQ	DNA	126915	28427590	3	224.0	224
../adapter-removed/CM30.trimmed_1.fastq	FASTQ	DNA	132896	29898198	4	225.0	225
../adapter-removed/CM30.trimmed_2.fastq	FASTQ	DNA	132896	29762819	2	224.0	224
../adapter-removed/CM31.trimmed_1.fastq	FASTQ	DNA	112054	25208335	2	225.0	225
../adapter-removed/CM31.trimmed_2.fastq	FASTQ	DNA	112054	25095716	4	224.0	224
../adapter-removed/CM32.trimmed_1.fastq	FASTQ	DNA	141553	31842600	2	225.0	225
../adapter-removed/CM32.trimmed_2.fastq	FASTQ	DNA	141553	31702793	2	224.0	224
../adapter-removed/CM33.trimmed_1.fastq	FASTQ	DNA	145677	32773528	2	225.0	225
../adapter-removed/CM33.trimmed_2.fastq	FASTQ	DNA	145677	32629749	4	224.0	224
../adapter-removed/CM34.trimmed_1.fastq	FASTQ	DNA	139319	31341973	1	225.0	225
../adapter-removed/CM34.trimmed_2.fastq	FASTQ	DNA	139319	31194667	3	223.9	224
../adapter-removed/CM35.trimmed_1.fastq	FASTQ	DNA	131534	29590465	27	225.0	225
../adapter-removed/CM35.trimmed_2.fastq	FASTQ	DNA	131534	29449535	3	223.9	224
../adapter-removed/CM36.trimmed_1.fastq	FASTQ	DNA	101953	22741836	1	223.1	225
../adapter-removed/CM36.trimmed_2.fastq	FASTQ	DNA	101953	22671454	6	222.4	224
../adapter-removed/CM37.trimmed_1.fastq	FASTQ	DNA	146154	32879653	2	225.0	225
../adapter-removed/CM37.trimmed_2.fastq	FASTQ	DNA	146154	32732186	4	224.0	224
../adapter-removed/CM38.trimmed_1.fastq	FASTQ	DNA	111994	25191657	2	224.9	225
../adapter-removed/CM38.trimmed_2.fastq	FASTQ	DNA	111994	25078402	3	223.9	224
../adapter-removed/CM39.trimmed_1.fastq	FASTQ	DNA	121306	27289598	4	225.0	225
../adapter-removed/CM39.trimmed_2.fastq	FASTQ	DNA	121306	27169249	3	224.0	224
../adapter-removed/CM4.trimmed_1.fastq	FASTQ	DNA	148094	33275349	3	224.7	225
../adapter-removed/CM4.trimmed_2.fastq	FASTQ	DNA	148094	33169680	4	224.0	224
../adapter-removed/CM40.trimmed_1.fastq	FASTQ	DNA	141928	31928358	7	225.0	225
../adapter-removed/CM40.trimmed_2.fastq	FASTQ	DNA	141928	31787552	3	224.0	224
../adapter-removed/CM41.trimmed_1.fastq	FASTQ	DNA	141264	31778251	6	225.0	225
../adapter-removed/CM41.trimmed_2.fastq	FASTQ	DNA	141264	31634428	2	223.9	224
../adapter-removed/CM42.trimmed_1.fastq	FASTQ	DNA	130774	29418207	6	225.0	225
../adapter-removed/CM42.trimmed_2.fastq	FASTQ	DNA	130774	29287765	2	224.0	224
../adapter-removed/CM43.trimmed_1.fastq	FASTQ	DNA	123945	27884158	9	225.0	225
../adapter-removed/CM43.trimmed_2.fastq	FASTQ	DNA	123945	27758454	4	224.0	224
../adapter-removed/CM44.trimmed_1.fastq	FASTQ	DNA	141406	31811867	7	225.0	225
../adapter-removed/CM44.trimmed_2.fastq	FASTQ	DNA	141406	31668307	2	224.0	224
../adapter-removed/CM45.trimmed_1.fastq	FASTQ	DNA	123047	27681533	3	225.0	225
../adapter-removed/CM45.trimmed_2.fastq	FASTQ	DNA	123047	27559760	3	224.0	224
../adapter-removed/CM46.trimmed_1.fastq	FASTQ	DNA	120857	27188341	6	225.0	225
../adapter-removed/CM46.trimmed_2.fastq	FASTQ	DNA	120857	27059863	3	223.9	224
../adapter-removed/CM47.trimmed_1.fastq	FASTQ	DNA	120445	27095583	6	225.0	225
../adapter-removed/CM47.trimmed_2.fastq	FASTQ	DNA	120445	26974406	2	224.0	224
../adapter-removed/CM48.trimmed_1.fastq	FASTQ	DNA	113012	25420486	5	224.9	225
../adapter-removed/CM48.trimmed_2.fastq	FASTQ	DNA	113012	25306956	30	223.9	224
../adapter-removed/CM49.trimmed_1.fastq	FASTQ	DNA	123555	27793768	4	225.0	225
../adapter-removed/CM49.trimmed_2.fastq	FASTQ	DNA	123555	27670655	1	224.0	224
../adapter-removed/CM5.trimmed_1.fastq	FASTQ	DNA	114053	25562624	1	224.1	225
../adapter-removed/CM5.trimmed_2.fastq	FASTQ	DNA	114053	25543189	4	224.0	224
../adapter-removed/CM50.trimmed_1.fastq	FASTQ	DNA	142667	32094008	1	225.0	225
../adapter-removed/CM50.trimmed_2.fastq	FASTQ	DNA	142667	31947024	3	223.9	224
../adapter-removed/CM51.trimmed_1.fastq	FASTQ	DNA	139440	31369041	6	225.0	225
../adapter-removed/CM51.trimmed_2.fastq	FASTQ	DNA	139440	31228644	2	224.0	224
../adapter-removed/CM52.trimmed_1.fastq	FASTQ	DNA	138743	31212273	6	225.0	225
../adapter-removed/CM52.trimmed_2.fastq	FASTQ	DNA	138743	31076599	4	224.0	224
../adapter-removed/CM53.trimmed_1.fastq	FASTQ	DNA	113089	25438655	4	224.9	225
../adapter-removed/CM53.trimmed_2.fastq	FASTQ	DNA	113089	25327066	2	224.0	224
../adapter-removed/CM54.trimmed_1.fastq	FASTQ	DNA	143189	32209632	5	224.9	225
../adapter-removed/CM54.trimmed_2.fastq	FASTQ	DNA	143189	32070144	4	224.0	224
../adapter-removed/CM55.trimmed_1.fastq	FASTQ	DNA	145888	32817582	4	225.0	225
../adapter-removed/CM55.trimmed_2.fastq	FASTQ	DNA	145888	32669055	2	223.9	224
../adapter-removed/CM56.trimmed_1.fastq	FASTQ	DNA	129498	29131860	4	225.0	225
../adapter-removed/CM56.trimmed_2.fastq	FASTQ	DNA	129498	29004870	22	224.0	224
../adapter-removed/CM57.trimmed_1.fastq	FASTQ	DNA	115386	25950484	1	224.9	225
../adapter-removed/CM57.trimmed_2.fastq	FASTQ	DNA	115386	25831230	3	223.9	224
../adapter-removed/CM58.trimmed_1.fastq	FASTQ	DNA	134112	30168856	2	225.0	225
../adapter-removed/CM58.trimmed_2.fastq	FASTQ	DNA	134112	30036954	2	224.0	224
../adapter-removed/CM59.trimmed_1.fastq	FASTQ	DNA	101945	22929416	4	224.9	225
../adapter-removed/CM59.trimmed_2.fastq	FASTQ	DNA	101945	22827999	6	223.9	224
../adapter-removed/CM6.trimmed_1.fastq	FASTQ	DNA	91596	20570672	3	224.6	225
../adapter-removed/CM6.trimmed_2.fastq	FASTQ	DNA	91596	20501411	2	223.8	224
../adapter-removed/CM60.trimmed_1.fastq	FASTQ	DNA	112398	25283858	1	224.9	225
../adapter-removed/CM60.trimmed_2.fastq	FASTQ	DNA	112398	25171373	5	223.9	224
../adapter-removed/CM61.trimmed_1.fastq	FASTQ	DNA	86040	19000383	1	220.8	225
../adapter-removed/CM61.trimmed_2.fastq	FASTQ	DNA	86040	18944844	3	220.2	224
../adapter-removed/CM62.trimmed_1.fastq	FASTQ	DNA	143285	32233117	2	225.0	225
../adapter-removed/CM62.trimmed_2.fastq	FASTQ	DNA	143285	32091639	3	224.0	224
../adapter-removed/CM63.trimmed_1.fastq	FASTQ	DNA	133427	30015751	2	225.0	225
../adapter-removed/CM63.trimmed_2.fastq	FASTQ	DNA	133427	29873223	1	223.9	224
../adapter-removed/CM64.trimmed_1.fastq	FASTQ	DNA	129670	29167316	4	224.9	225
../adapter-removed/CM64.trimmed_2.fastq	FASTQ	DNA	129670	29037489	2	223.9	224
../adapter-removed/CM65.trimmed_1.fastq	FASTQ	DNA	143200	32212485	4	224.9	225
../adapter-removed/CM65.trimmed_2.fastq	FASTQ	DNA	143200	32068781	2	223.9	224
../adapter-removed/CM66.trimmed_1.fastq	FASTQ	DNA	135315	30439774	4	225.0	225
../adapter-removed/CM66.trimmed_2.fastq	FASTQ	DNA	135315	30305806	18	224.0	224
../adapter-removed/CM67.trimmed_1.fastq	FASTQ	DNA	144524	32510757	4	225.0	225
../adapter-removed/CM67.trimmed_2.fastq	FASTQ	DNA	144524	32367549	2	224.0	224
../adapter-removed/CM68.trimmed_1.fastq	FASTQ	DNA	118290	26610654	4	225.0	225
../adapter-removed/CM68.trimmed_2.fastq	FASTQ	DNA	118290	26494036	3	224.0	224
../adapter-removed/CM69.trimmed_1.fastq	FASTQ	DNA	133837	30105628	4	224.9	225
../adapter-removed/CM69.trimmed_2.fastq	FASTQ	DNA	133837	29963638	3	223.9	224
../adapter-removed/CM7.trimmed_1.fastq	FASTQ	DNA	49836	10448605	2	209.7	225
../adapter-removed/CM7.trimmed_2.fastq	FASTQ	DNA	49836	10458880	3	209.9	224
../adapter-removed/CM70.trimmed_1.fastq	FASTQ	DNA	117179	26357401	4	224.9	225
../adapter-removed/CM70.trimmed_2.fastq	FASTQ	DNA	117179	26243084	2	224.0	224
../adapter-removed/CM71.trimmed_1.fastq	FASTQ	DNA	122879	27634686	3	224.9	225
../adapter-removed/CM71.trimmed_2.fastq	FASTQ	DNA	122879	27516204	29	223.9	224
../adapter-removed/CM72.trimmed_1.fastq	FASTQ	DNA	124745	28063522	5	225.0	225
../adapter-removed/CM72.trimmed_2.fastq	FASTQ	DNA	124745	27937575	3	224.0	224
../adapter-removed/CM73.trimmed_1.fastq	FASTQ	DNA	114182	25681971	1	224.9	225
../adapter-removed/CM73.trimmed_2.fastq	FASTQ	DNA	114182	25571086	3	224.0	224
../adapter-removed/CM74.trimmed_1.fastq	FASTQ	DNA	134249	30200476	5	225.0	225
../adapter-removed/CM74.trimmed_2.fastq	FASTQ	DNA	134249	30067015	3	224.0	224
../adapter-removed/CM75.trimmed_1.fastq	FASTQ	DNA	114288	25707863	3	224.9	225
